6,"Japanese destroyer Arare (1937)"," Arare (霰 Hailstone) was the tenth and last of the Asashio-class destroyers built for the Imperial Japanese Navy in the mid-1930s under the Circle Two Supplementary Naval Expansion Program (Maru Ni Keikaku)."
12,"Silver Solstice"," Silver Solstice is a live album by Paul Winter Consort and Friends released in 2005 through the record label Living Music. In 2006 the album earned the group a Grammy Award for Best New Age Album."
9,"Rąbież Gmina Korytnica"," Rąbież [ˈrɔmbjɛʂ] is a village in the administrative district of Gmina Korytnica within Węgrów County Masovian Voivodeship in east-central Poland."
4,"César Augusto Pereira Marques"," Cesar Augusto Pereira Marques better known as Cesinha (Sao Jose dos Campos October 8 1986) is a Brazilian footballer revealed by St. Andrew. He currently plays for Náutico as a defender."
7,"St. Kevin's Church Harrington Street Dublin"," St. Kevin's Church opened in Harrington St. Dublin in 1872 to serve the Roman Catholic parish of St. Kevin which had been split from St. Catherine's in 1855. It was named after the nearby St. Kevin's church in Camden Row which dated back to at least the 12th century but which had become Protestant after the reformation.In November 1903 a new organ was acquired and the grissille stained glass the largest of its kind in Ireland installed. The work was done by Mssrs. Early and Co."
7,"Patrick McGuinness Three-Decker"," The Patrick McGuinness Three-Decker is a historic triple decker at 25 Suffield Street in Worcester Massachusetts. It was built c. 1908 and is a rare well-preserved example of a double triple-decker (housing six units) with Colonial Revival styling."
13,"Party Girl (1958 film)"," Party Girl is a (1958) American film noir directed by Nicholas Ray and starring Robert Taylor Cyd Charisse and Lee J. Cobb. It was the last film Taylor did under contract for Metro-Goldwyn-Mayer."
7,"HM Prison Winchester"," HM Prison Winchester is a Category B men's prison located in Winchester Hampshire England. The prison is operated by Her Majesty's Prison Service."
8,"DuNoir Glacier"," DuNoir Glacier is located in the Absaroka Range Shoshone National Forest in the U.S. state of Wyoming. The glacier is situated on the northeast slope of Coffin Butte (11317 feet (3449 m)) and is one of but a few glaciers that can be found in the Absaroka Range."
6,"Aichi M6A"," The Aichi M6A Seiran (晴嵐 Clear Sky Storm or Mist on a Fair Day) was a submarine-launched attack floatplane designed for the Imperial Japanese Navy during World War II. It was intended to operate from I-400 class submarines whose original mission was to conduct aerial attacks against the United States."
13,"The Perfect Holiday"," The Perfect Holiday is a 2007 family comedy film starring Gabrielle Union Morris Chestnut and Terrence Howard and is produced by Academy Award-nominated actress Queen Latifah who also narrates the movie. The film was released on December 12 2007. The film has also appeared on many television networks including Disney Channel and Family and BET.Tagline: This Christmas the perfect man just happens to be Santa."
1,"Hover (domain registrar)"," Hover is an Internet domain name registration service. Hover is a division of Tucows Incorporated the third largest ICANN-accredited domain registrar in the world only behind GoDaddy and eNom. Tucows is the largest publicly traded registrar and a technology company serving thousands of businesses and millions of Internet users worldwide since 1994. As of March 2010 Tucows is currently managing over 10 million domain names online."
4,"Hermann Neiße"," Hermann Neiße (5 December 1889 – 20 October 1932) was a German international footballer."
2,"University of Kragujevac Faculty of Agronomy"," The University of Kragujevac Faculty of Agronomy at Čačak (Serbian: Универзитет у Крагујевцу - Агрономски Факултет Чачак / Univerzitet u Kragujevcu - Agronomski fakultet Čačak) located in Čačak Serbia is one of the educational institutions of the University of Kragujevac. The school’s programs cover agronomy food technology fruit picking viticulture zootechnics and other aspects of the agronomy studies.The school offers undergraduate studies Master degree studies and doctoral studies."
4,"Ramez Dayoub"," Ramez Dayoub (Arabic:رامز ديوب) born 9 August 1984 in Beirut) is a Lebanese footballer who last played for Selangor FA in the Malaysia Super League. A former Lebanon national football team player he has also played his professional football career in Lebanon Qatar and Myanmar."
9,"Kawęczyn Skierniewice County"," Kawęczyn [kaˈvɛnt͡ʂɨn] is a village in the administrative district of Gmina Godzianów within Skierniewice County Łódź Voivodeship in central Poland. It lies approximately 2 kilometres (1 mi) west of Godzianów 11 km (7 mi) south-west of Skierniewice and 40 km (25 mi) east of the regional capital Łódź.The village has a population of 246."
3,"Ralph Fletcher Seymour"," Ralph Fletcher Seymour (March 18 1876 – January 1 1966) was an American artist author and publisher of the late nineteenth and the twentieth centuries. Though long based in Chicago he was also noted for his work in the American Southwest; he studied wrote about and portrayed the Native American cultures of the region."
4,"Frank Luce"," Frank Edward Luce (December 6 1896 – February 3 1942) was an outfielder in Major League Baseball. He played for the Pittsburgh Pirates in 1923."
14,"Planet of Judgment"," Planet of Judgment is an early Star Trek novel written in 1977 by Joe Haldeman. According to the author he was approached for a two-book contract at the suggestion of Fred Pohl."
12,"Revenge of the King"," Revenge of the King is an EP by Kula Shaker released on 31 March 2006 the first Kula Shaker release since the band reformed. It was originally only available as a download from iTunes; later it was released as a limited edition 10 vinyl EP sold only at concerts and through the band's website."
9,"Pagancillo"," Pagancillo is a municipality and village in La Rioja Province in northwestern Argentina."
11,"Axinaea"," Axinaea is a genus of plant in family Melastomataceae. Species include: Axinaea merianiae (DC.) Triana Axinaea nitida Cogn. Axinaea pauciflora Cogn. Axinaea quitensis Benoist Axinaea sclerophylla Triana Axinaea sessilifolia Triana Axinaea sodiroi Wurdack"
10,"Lake Rukwa Minnow"," The Lake Rukwa Minnow (Raiamas moorii) is a species of ray-finned fish in the Cyprinidae family.It is found in Lake Tanganyika Lake Kivu and Lake Rukwa in Burundi the Democratic Republic of the Congo Rwanda Tanzania and Zambia.Its natural habitats are rivers freshwater lakes freshwater marshes and inland deltas."
5,"John McCarthy (ambassador born 1947)"," John Anthony McCarthy QC KCSG (born 20 October 1947 in Parkes New South Wales) became Australian Ambassador to the Holy See in 2012. Prior to his ambassadorial appointment he was a Queens Counsel at the NSW Bar and a barrister in Sydney."
7,"Federal Row"," Federal Row consists of five historic residential buildings located at Erie Erie County Pennsylvania. They are the Charles M. Tibbals House (1842) the Alexander Brewster House (1823) the Kennedy Row House (1836) the David Kennedy House (1832) and the Kennedy Double House (1840). They are characterized as rectangular brick dwellings 2- to 2 1/2-stories tall with gently sloping roofs."
8,"Anderson Lake (Nova Scotia)"," Anderson Lake is a lake of Halifax Regional Municipality Nova Scotia Canada."
7,"Castello Normanno (Aci Castello)"," The Castello Normanno (Norman Castle) or alternatively the Castello di Aci (Castle of Aci) is a castle located in Aci Castello in the Province of Catania in Sicily. Its precise date of construction is uncertain but it was important to the development of its region during the Middle Ages. During the War of the Sicilian Vespers it was subject to Roger of Lauria. It was besieged more than once and was also briefly controlled by the Spanish. It is currently a museum."
14,"TriQuarterly"," TriQuarterly is a not-for-profit American literary magazine published twice a year at Northwestern University that features fiction nonfiction poetry drama literary essays reviews a blog and graphic art.Founded in 1958 as a faculty and student magazine TriQuarterly was reshaped in 1964 by Charles Newman as an innovative national publication aimed at a sophisticated and diverse literary readership."
